사업장명,지번주소,도로명주소,업태구분명,구,경도,위도,구글가게명,구글주소,별점,카테고리,리뷰수,구글위도,구글경도,지도링크,시원한 음식,뜨끈한 국물,매콤한 음식,든든한 한끼,육류구이/고기파티,가볍게 간단히,술 한잔 하기 좋은날,디저트/카페,이국적인 음식,해산물/생선요리,패스트푸드,가족/단체 외식,건강/채식/특수식단,W_클리어,W_구름,W_비,W_이슬비,W_뇌우,W_눈,W_분위기
어바웃 샤브 교대역점,서울특별시 서초구 서초동 1658-2번지 (1층),서울특별시 서초구 서초대로52길 19 (서초동),한식,서초구,127.0147602,37.49291708,어바웃샤브 교대역점,서울특별시 서초구 서초대로52길 19,3.5,샤브샤브 전문점,29,37.4929236,127.014714,https://www.google.com/maps/place/%25EC%2596%25B4%25EB%25B0%2594%25EC%259B%2583%25EC%2583%25A4%25EB%25B8%258C+%25EA%25B5%2590%25EB%258C%2580%25EC%2597%25AD%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357ca16bdee630fb:0x4f3cbc9ef2c6965d%218m2%213d37.4929236%214d127.014714%2116s%252Fg%252F1q5bxkffh?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
포폴라리타,서울특별시 서초구 반포동 96-1 1층,"서울특별시 서초구 사평대로22길 41, 1층 (반포동)",경양식,서초구,126.9977737,37.49770896,포폴라리타,서울특별시 서초구 사평대로22길 41,4.2,이탈리아 음식점,226,37.4976605,126.9977585,https://www.google.com/maps/place/%25ED%258F%25AC%25ED%258F%25B4%25EB%259D%25BC%25EB%25A6%25AC%25ED%2583%2580/data=%213m1%214b1%214m6%213m5%211s0x357ca17591d4080d:0x8909a9f20413c408%218m2%213d37.4976605%214d126.9977585%2116s%252Fg%252F1tfs8ss0?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
주식회사 엠에프지코리아 매드포갈릭 예술의전당점,서울특별시 서초구 서초동 1451-34 (지하1층),서울특별시 서초구 반포대로 22 (서초동),경양식,서초구,127.0127174,37.48287698,매드포갈릭 예술의전당점,서울특별시 서초구 반포대로 22 지하 1층,4.1,이탈리아 음식점,763,37.4828766,127.0127176,https://www.google.com/maps/place/%25EB%25A7%25A4%25EB%2593%259C%25ED%258F%25AC%25EA%25B0%2588%25EB%25A6%25AD+%25EC%2598%2588%25EC%2588%25A0%25EC%259D%2598%25EC%25A0%2584%25EB%258B%25B9%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357ca1112f934989:0x349869f48bb9db44%218m2%213d37.4828766%214d127.0127176%2116s%252Fg%252F1v_z28gc?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
왕떡볶이,서울특별시 서초구 서초동 1440-1 (1층),"서울특별시 서초구 남부순환로339길 60 (서초동,(1층))",분식,서초구,127.0216928,37.48572189,왕떡볶이,서울특별시 서초구 서초동,4.5,분식,6,37.485539,127.0216579,https://www.google.com/maps/place/%25EC%2599%2595%25EB%2596%25A1%25EB%25B3%25B6%25EC%259D%25B4/data=%213m1%214b1%214m6%213m5%211s0x357ca13f7bc0c323:0xf03526b7e004e3b6%218m2%213d37.485539%214d127.0216579%2116s%252Fg%252F11hd51g09c?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
명랑식당,서울특별시 서초구 방배동 766-34번지,서울특별시 서초구 방배중앙로25길 38 (방배동),한식,서초구,126.9839721,37.49405067,명랑식당,서울특별시 서초구 방배중앙로25길 38,4.4,한식,29,37.4939942,126.9839466,https://www.google.com/maps/place/%25EB%25AA%2585%25EB%259E%2591%25EC%258B%259D%25EB%258B%25B9/data=%213m1%214b1%214m6%213m5%211s0x357ca1bb7488baeb:0x3877e5917b4ac7f3%218m2%213d37.4939942%214d126.9839466%2116s%252Fg%252F11ggb15ghq?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
본가장어,"서울특별시 서초구 잠원동 26-10 1,2층 ","서울특별시 서초구 신반포로47길 87 (잠원동,1,2층)",한식,서초구,127.018637,37.51425215,본가장어,서울특별시 서초구 신반포로47길 87,4.9,민물장어 요리 전문식당,21,37.5142518,127.0186371,https://www.google.com/maps/place/%25EB%25B3%25B8%25EA%25B0%2580%25EC%259E%25A5%25EC%2596%25B4/data=%213m1%214b1%214m6%213m5%211s0x357ca300223507bd:0x59c36a492dbc2c6d%218m2%213d37.5142518%214d127.0186371%2116s%252Fg%252F11y421dj4r?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
비어캐빈,서울특별시 서초구 잠원동 22-18번지 2층,"서울특별시 서초구 신반포로47길 107, 2층 (잠원동)",호프/통닭,서초구,127.0186258,37.51508214,비어캐빈 신사역점,서울특별시,3.5,호프/통닭,8,37.5150418,127.0186059,https://www.google.com/maps/place/%25EB%25B9%2584%25EC%2596%25B4%25EC%25BA%2590%25EB%25B9%2588+%25EC%258B%25A0%25EC%2582%25AC%25EC%2597%25AD%25EC%25A0%2590/data=%214m10%211m2%212m1%211z67mE7Ja07LqQ67mIIOyEnOy0iOq1rA%213m6%211s0x357ca3e8021b370d:0x3ee96974d4af44e5%218m2%213d37.5150418%214d127.0186059%2115sChbruYTslrTsupDruYgg7ISc7LSI6rWsqgFTEAEqESIN67mE7Ja0IOy6kOu5iCgJMh8QASIbuL9qMupwoXfyxttqxDwrSgJ6S831986MmyUeMhsQAiIX67mE7Ja0IOy6kOu5iCDshJzstIjqtazgAQA%2116s%252Fg%252F119t8gh6p?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
진미정,서울특별시 서초구 서초동 1579-9번지,서울특별시 서초구 사임당로 33 (서초동),한식,서초구,127.0136461,37.48840319,진미정생선구이,서울특별시 서초구 사임당로 33,3.9,해산물 요리 전문식당,53,37.4882737,127.0137125,https://www.google.com/maps/place/%25EC%25A7%2584%25EB%25AF%25B8%25EC%25A0%2595%25EC%2583%259D%25EC%2584%25A0%25EA%25B5%25AC%25EC%259D%25B4/data=%214m10%211m2%212m1%211z7KeE66-47KCVIOyEnOy0iOq1rA%213m6%211s0x357ca114af9c8c7b:0x8684db20b9a9b173%218m2%213d37.4882737%214d127.0137125%2115sChPsp4Trr7jsoJUg7ISc7LSI6rWsWhUiE-ynhOuvuOyglSDshJzstIjqtaySARJzZWFmb29kX3Jlc3RhdXJhbnSqAUsQASoNIgnsp4Trr7jsoJUoCTIfEAEiG3t741UjSqSugb56OTmB2HbcmHIBJEJxXXxqQTIXEAIiE-ynhOuvuOyglSDshJzstIjqtazgAQA%2116s%252Fg%252F11h3mjc_8d?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
진천족보,서울특별시 서초구 양재동 327-8 (1층),"서울특별시 서초구 강남대로10길 37 (양재동,(1층))",한식,서초구,127.04133,37.46919755,진천족보,서울특별시 서초구 양재2동 327-8,4.3,한식당,46,37.4691335,127.0413274,https://www.google.com/maps/place/%25EC%25A7%2584%25EC%25B2%259C%25EC%25A1%25B1%25EB%25B3%25B4/data=%213m1%214b1%214m6%213m5%211s0x357ca6d2a26ac543:0xdaae333998a53896%218m2%213d37.4691335%214d127.0413274%2116s%252Fg%252F1ttdwd6s?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
국보성,서울특별시 서초구 양재동 210-5 지하 1층,"서울특별시 서초구 매헌로 34, 지하 1층 (양재동)",중국식,서초구,127.0348245,37.46402725,국보성,서울특별시 서초구 양재동 210-5,4,중국 음식점,229,37.463965,127.0348002,https://www.google.com/maps/place/%25EA%25B5%25AD%25EB%25B3%25B4%25EC%2584%25B1/data=%213m1%214b1%214m6%213m5%211s0x357ca12a20f9a2af:0x3229e57a257174c2%218m2%213d37.463965%214d127.0348002%2116s%252Fg%252F1tg2hm3k?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
천학정,서울특별시 서초구 서초동 1431-9 (지상1층),"서울특별시 서초구 남부순환로335길 37, 1층 (서초동)",중국식,서초구,127.0216532,37.4842312,천학정,서울특별시 서초구 남부순환로335길 37,5,중국 음식점,1,37.4841682,127.0216764,https://www.google.com/maps/place/%25EC%25B2%259C%25ED%2595%2599%25EC%25A0%2595/data=%213m1%214b1%214m6%213m5%211s0x357ca1f6c51a7cc5:0x5d0e5424083feae9%218m2%213d37.4841682%214d127.0216764%2116s%252Fg%252F11krbgymxd?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
만리향,서울특별시 서초구 서초동 1444-20 102호,"서울특별시 서초구 서초중앙로2길 37, 102호 (서초동)",중국식,서초구,127.0193849,37.48418348,만리향,서울특별시 서초구 서초동 1444-20,3.7,중국 음식점,84,37.4841396,127.0193639,https://www.google.com/maps/place/%25EB%25A7%258C%25EB%25A6%25AC%25ED%2596%25A5/data=%214m10%211m2%212m1%211z66eM66as7ZalIOyEnOy0iOq1rA%213m6%211s0x357ca13e318f7b1d:0x9f156ef7b14d284e%218m2%213d37.4841396%214d127.0193639%2115sChPrp4zrpqztlqUg7ISc7LSI6rWsWhYiFOunjOumrCDtlqUg7ISc7LSI6rWskgESY2hpbmVzZV9yZXN0YXVyYW50qgFMEAEqDiIK66eM66asIO2WpSgJMh4QASIaAgwNZW6d44yIEU9paoYPJZbeS10-v-FcI80yGBACIhTrp4zrpqwg7ZalIOyEnOy0iOq1rOABAA%2116s%252Fg%252F1tkdzx9r?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
정낙지,서울특별시 서초구 방배동 778-18 1층,"서울특별시 서초구 방배중앙로 159, 1층 (방배동)",한식,서초구,126.9862211,37.49337117,정낙지,서울특별시 서초구 방배중앙로 159,4.4,한식,18,37.4933299,126.9862263,https://www.google.com/maps/place/%25EC%25A0%2595%25EB%2582%2599%25EC%25A7%2580/data=%213m1%214b1%214m6%213m5%211s0x357ca19a1eb7db07:0xead2e32726c315d2%218m2%213d37.4933299%214d126.9862263%2116s%252Fg%252F1thy_m39?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
청기와집,서울특별시 서초구 방배동 866-29 (지상1층),"서울특별시 서초구 서초대로3길 9 (방배동,(지상1층))",한식,서초구,126.9852322,37.48629816,청기와집,서울특별시 서초구 방배4동 866-29,3.9,한식,18,37.4862642,126.9852103,https://www.google.com/maps/place/%25EC%25B2%25AD%25EA%25B8%25B0%25EC%2599%2580%25EC%25A7%2591/data=%214m10%211m2%212m1%211z7LKt6riw7JmA7KeRIOyEnOy0iOq1rA%213m6%211s0x357ca113b6013177:0x405846599cc7cf76%218m2%213d37.4862642%214d126.9852103%2115sChbssq3quLDsmYDsp5Eg7ISc7LSI6rWsWhkiF-yyreq4sOyZgCDsp5Eg7ISc7LSI6rWskgEKcmVzdGF1cmFudKoBUxABKhEiDeyyreq4sOyZgCDsp5EoCTIfEAEiGwffvRllpkMA29PG6q6bNaMg4WEVm-P-nOtcszIbEAIiF-yyreq4sOyZgCDsp5Eg7ISc7LSI6rWs4AEA%2116s%252Fg%252F11k0zkqmgp?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
종로김밥 교대역점,서울특별시 서초구 서초동 1689-2,서울특별시 서초구 서초대로 335 (서초동),분식,서초구,127.0178923,37.49523908,종로김밥 교대역점,서울특별시 서초구 서초대로 335 201호,3,분식,41,37.4952441,127.0178848,https://www.google.com/maps/place/%25EC%25A2%2585%25EB%25A1%259C%25EA%25B9%2580%25EB%25B0%25A5+%25EA%25B5%2590%25EB%258C%2580%25EC%2597%25AD%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357ca1683ccd2c85:0x3dce13aa10194f4e%218m2%213d37.4952441%214d127.0178848%2116s%252Fg%252F1td5znzw?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
카츠라,서울특별시 서초구 반포동 59-14 1층,"서울특별시 서초구 고무래로 6-16 (반포동,1층)",경양식,서초구,127.0090318,37.50368464,카츠라,서울특별시 서초구 반포4동 59-14,3.7,돈까스 전문식당,7,37.5036759,127.0090673,https://www.google.com/maps/place/%25EC%25B9%25B4%25EC%25B8%25A0%25EB%259D%25BC/data=%213m1%214b1%214m6%213m5%211s0x357ca164bda9f791:0x9968dd8cf6dfea95%218m2%213d37.5036759%214d127.0090673%2116s%252Fg%252F1tcyvcck?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
홍와대,서울특별시 서초구 잠원동 36-17 (1층),서울특별시 서초구 강남대로91길 16 (잠원동),한식,서초구,127.0197953,37.51217859,홍와대,서울특별시 서초구 잠원동 번지 1층 36-17,4.3,한식당,7,37.5121342,127.0197895,https://www.google.com/maps/place/%25ED%2599%258D%25EC%2599%2580%25EB%258C%2580/data=%213m1%214b1%214m6%213m5%211s0x357ca3e79fa77ef3:0x45fb598f1fb453ab%218m2%213d37.5121342%214d127.0197895%2116s%252Fg%252F11tmy4qz01?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
오징어나라,서울특별시 서초구 서초동 1589-12번지 1층동,"서울특별시 서초구 반포대로14길 42, 1층동 (서초동)",한식,서초구,127.013452,37.48585689,오징어나라,서초동 1589-12번지 서초구 서울특별시 KR,4.6,한식,9,37.4858085,127.0134317,https://www.google.com/maps/place/%25EC%2598%25A4%25EC%25A7%2595%25EC%2596%25B4%25EB%2582%2598%25EB%259D%25BC/data=%214m10%211m2%212m1%211z7Jik7KeV7Ja064KY6528IOyEnOy0iOq1rA%213m6%211s0x357ca11476eb2f85:0x24701cd5d29464eb%218m2%213d37.4858085%214d127.0134317%2115sChnsmKTsp5XslrTrgpjrnbwg7ISc7LSI6rWsWhwiGuyYpOynleyWtCDrgpjrnbwg7ISc7LSI6rWskgEKcmVzdGF1cmFudKoBWRABKhQiEOyYpOynleyWtCDrgpjrnbwoCTIfEAEiGyZtuM4m0nxjpMHoSDpOrifTvtnsRk76Bg494TIeEAIiGuyYpOynleyWtCDrgpjrnbwg7ISc7LSI6rWs4AEA%2116s%252Fg%252F11f64dqlny?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
맛짱김밥천국,서울특별시 서초구 서초동 1308-4 (105호),서울특별시 서초구 서초대로77길 45 (서초동),한식,서초구,127.0248065,37.50158153,맛짱김밥천국,서울특별시 서초구 서초대로77길 45,3.5,김밥전문점,6,37.5015304,127.0248259,https://www.google.com/maps/place/%25EB%25A7%259B%25EC%25A7%25B1%25EA%25B9%2580%25EB%25B0%25A5%25EC%25B2%259C%25EA%25B5%25AD/data=%213m1%214b1%214m6%213m5%211s0x357ca158c4cf14f1:0x1d61bc91114078b5%218m2%213d37.5015304%214d127.0248259%2116s%252Fg%252F11h3lfnjnp?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
청국장전문점 온정,서울특별시 서초구 반포동 19-4번지 경부선 하차장 2층 23호,"서울특별시 서초구 신반포로 194, 2층 23호 (반포동, 경부선 하차장)",한식,서초구,127.0070625,37.50551857,온정,서울특별시 서초구 신반포로 194,4.5,한식당,4,37.5055182,127.0070626,https://www.google.com/maps/place/%25EC%2598%25A8%25EC%25A0%2595/data=%213m1%214b1%214m6%213m5%211s0x357ca1306f99f445:0x3b33b3557deb0c9a%218m2%213d37.5055182%214d127.0070626%2116s%252Fg%252F11rtd6_01z?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
첸산,서울특별시 서초구 방배동 448-22번지 지층,"서울특별시 서초구 방배천로2길 39, 지층 (방배동)",중국식,서초구,126.9849907,37.47690181,첸산,서울특별시,4.2,중국 음식점,196,37.4768346,126.9849828,https://www.google.com/maps/place/%25EC%25B2%25B8%25EC%2582%25B0/data=%213m1%214b1%214m6%213m5%211s0x357ca04dc29c17fb:0x6be190977a454314%218m2%213d37.4768346%214d126.9849828%2116s%252Fg%252F1q5btkv81?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
방배명가,서울특별시 서초구 방배동 873-20번지 1층,"서울특별시 서초구 서초대로23길 21, 1층 (방배동)",한식,서초구,126.9921045,37.48839053,방배명가,서울특별시 서초구 방배동 873-20번지 정방빌딩 102호,4.1,해장국 전문점,39,37.4883458,126.9920697,https://www.google.com/maps/place/%25EB%25B0%25A9%25EB%25B0%25B0%25EB%25AA%2585%25EA%25B0%2580/data=%214m10%211m2%212m1%211z67Cp67Cw66qF6rCAIOyEnOy0iOq1rA%213m6%211s0x357ca1a60c05e2dd:0xf2847a67504090ff%218m2%213d37.4883458%214d126.9920697%2115sChbrsKnrsLDrqoXqsIAg7ISc7LSI6rWsWhkiF-uwqeuwsCDrqoXqsIAg7ISc7LSI6rWskgEYaGFuZ292ZXJfc291cF9yZXN0YXVyYW50qgFAEAEyHxABIhtdB80foGWP_YfXO-1jGyhcMAgqxrSiByazXoIyGxACIhfrsKnrsLAg66qF6rCAIOyEnOy0iOq1rOABAA%2116s%252Fg%252F11gw2yrryt?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
펍피맥,서울특별시 서초구 서초동 1574-11번지 1층,"서울특별시 서초구 반포대로30길 90, 1층 (서초동)",호프/통닭,서초구,127.0133657,37.49267853,펍피맥 교대점,서울특별시 서초구 서초3동 반포대로30길 90,4.2,술집,79,37.4926198,127.0133534,https://www.google.com/maps/place/%25ED%258E%258D%25ED%2594%25BC%25EB%25A7%25A5+%25EA%25B5%2590%25EB%258C%2580%25EC%25A0%2590/data=%214m10%211m2%212m1%211z7Y6N7ZS866elIOyEnOy0iOq1rA%213m6%211s0x357ca16bf5ca9a4d:0xeba55e602e394f59%218m2%213d37.4926198%214d127.0133534%2115sChPtjo3tlLzrp6Ug7ISc7LSI6rWsWhYiFO2OjSDtlLzrp6Ug7ISc7LSI6rWskgEDYmFyqgFNEAEqDiIK7Y6NIO2UvOunpSgJMh8QASIbSC4XM4sJ68qIlKyxFaBsaK8-fKs53lGB9rD_MhgQAiIU7Y6NIO2UvOunpSDshJzstIjqtazgAQA%2116s%252Fg%252F11g0kjlm0z?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
신사동연탄공장,서울특별시 서초구 잠원동 8-1,서울특별시 서초구 강남대로101길 46 (잠원동),한식,서초구,127.0174659,37.51776962,신사동연탄공장,서울특별시 서초구 강남대로101길 46,4.2,한식 고기구이 레스토랑,153,37.5177692,127.0174661,https://www.google.com/maps/place/%25EC%258B%25A0%25EC%2582%25AC%25EB%258F%2599%25EC%2597%25B0%25ED%2583%2584%25EA%25B3%25B5%25EC%259E%25A5/data=%213m1%214b1%214m6%213m5%211s0x357ca3c2614ec619:0xd5ebf9b652dd88d2%218m2%213d37.5177692%214d127.0174661%2116s%252Fg%252F1tfc93jp?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
내고향본가,서울특별시 서초구 잠원동 15-4 샤르망,"서울특별시 서초구 나루터로 69, 샤르망 101호 (잠원동)",한식,서초구,127.0173607,37.51574877,내고향 본가,서울특별시 서초구 나루터로 69,4.8,한식당,25,37.5155434,127.0173141,https://www.google.com/maps/place/%25EB%2582%25B4%25EA%25B3%25A0%25ED%2596%25A5+%25EB%25B3%25B8%25EA%25B0%2580/data=%213m1%214b1%214m6%213m5%211s0x357ca3004d9c38cb:0xa460fde6004d9d79%218m2%213d37.5155434%214d127.0173141%2116s%252Fg%252F11y34k2gkg?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
파전나라,서울특별시 서초구 서초동 1545-1,서울특별시 서초구 서초대로42길 80 (서초동),한식,서초구,127.0099662,37.4885944,파전나라,서초동 1545-1번지 동인빌딩 102호 서초구 서울특별시 KR,4.5,한식당,4,37.4885592,127.0099602,https://www.google.com/maps/place/%25ED%258C%258C%25EC%25A0%2584%25EB%2582%2598%25EB%259D%25BC/data=%213m1%214b1%214m6%213m5%211s0x357ca112e50f79cf:0x8174c8b8cd0ac8fa%218m2%213d37.4885592%214d127.0099602%2116s%252Fg%252F11g0kjl8wh?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
미락식당,서울특별시 서초구 방배동 905-4번지 (1층),서울특별시 서초구 방배로 116 (방배동),한식,서초구,126.9959125,37.48463261,미락식당,서울특별시,4.2,한식,131,37.4845729,126.9958868,https://www.google.com/maps/place/%25EB%25AF%25B8%25EB%259D%25BD%25EC%258B%259D%25EB%258B%25B9/data=%214m10%211m2%212m1%211z66-465297Iud64u5IOyEnOy0iOq1rA%213m6%211s0x357ca1a838da204f:0x51ce705afae5c152%218m2%213d37.4845729%214d126.9958868%2115sChbrr7jrnb3si53ri7kg7ISc7LSI6rWsWhkiF-uvuOudvSDsi53ri7kg7ISc7LSI6rWskgEKcmVzdGF1cmFudKoBQBABMh8QASIbB99266uKozqVO8fSs5c6-ZkgE4vPUlrYnhHlMhsQAiIX66-46529IOyLneuLuSDshJzstIjqtazgAQA%2116s%252Fg%252F1tgw2zqk?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
해남김밥,서울특별시 서초구 방배동 811-16 1층,"서울특별시 서초구 방배로 200, 1층 (방배동)",분식,서초구,126.9917196,37.49135719,해남원조김밥,서울특별시 서초구 방배중앙로25길 15,4.5,분식,66,37.4912696,126.9916116,https://www.google.com/maps/place/%25ED%2595%25B4%25EB%2582%25A8%25EC%259B%2590%25EC%25A1%25B0%25EA%25B9%2580%25EB%25B0%25A5/data=%213m1%214b1%214m6%213m5%211s0x357ca19aaad34367:0x7a03e22e3b28dfe2%218m2%213d37.4912696%214d126.9916116%2116s%252Fg%252F11h1m475b3?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
