사업장명,지번주소,도로명주소,업태구분명,구,경도,위도,구글가게명,구글주소,별점,카테고리,리뷰수,구글위도,구글경도
이가회포차,서울특별시 성북구 동선동1가 85-77 ,"서울특별시 성북구 동소문로20나길 32, 1층 (동선동1가)",한식,성북구,127.0183789,37.59239338,이가회포차,서울특별시 성북구 동선동1가 85-77,4.0,일본 음식점,1,37.592393,127.0183791
롤더다이스,서울특별시 성북구 안암동2가 121-11 ,"서울특별시 성북구 고려대로 27, 1층 (안암동2가)",기타,성북구,127.0223468,37.58642524,롤더다이스,서울특별시 성북구 고려대로 27,4.5,커피숍/커피 전문점,2,37.5862914,127.0223242
일월의제면소,서울특별시 성북구 안암동5가 15-64 ,"서울특별시 성북구 개운사길 41-3, 1~3층 (안암동5가)",일식,성북구,127.0290107,37.58820313,일월의제면소,서울특별시 성북구 개운사길 41-3,4.4,음식점,13,37.5882028,127.0290108
록녹,서울특별시 성북구 정릉동 289-50 지상2층 ,"서울특별시 성북구 보국문로 92, 지상2층 (정릉동)",기타,성북구,127.0082637,37.61238171,록녹,서울특별시 성북구 보국문로 92 2층,5.0,카페,1,37.6123813,127.0082639
선잠서울,서울특별시 성북구 성북동 270-1 ,"서울특별시 성북구 성북로 156, 1층 (성북동)",기타,성북구,126.9924735,37.59464042,선잠,서울특별시 성북구 성북로 156,4.5,커피숍/커피 전문점,14,37.59464,126.9924737
선잠서울(2호점),서울특별시 성북구 성북동 270-1 ,"서울특별시 성북구 성북로 156, 1층 (성북동)",기타,성북구,126.9924735,37.59464042,선잠,서울특별시 성북구 성북로 156,4.5,커피숍/커피 전문점,14,37.59464,126.9924737
해탄 미아사거리점,서울특별시 성북구 길음동 31-2 ,"서울특별시 성북구 도봉로 29, 2층 (길음동)",한식,성북구,127.0298366,37.61185396,해탄 미아사거리점,서울특별시 성북구 도봉로 29 2층,5.0,한식당,2,37.6118661,127.0299993
버터글로브,서울특별시 성북구 장위동 218-7 이안빌 지하1층 B01호,"서울특별시 성북구 돌곶이로41가길 14-12, 지하1층 B01호 (장위동, 이안빌)",기타,성북구,127.0445069,37.61866842,버터글로브,서울특별시 성북구 장위동 218 7 지하 1층,5.0,카페,1,37.6186518,127.04445
북서울진순대,서울특별시 성북구 장위동 218-39 ,"서울특별시 성북구 돌곶이로 221-1, 1층 (장위동)",기타,성북구,127.0453799,37.61898151,북서울진순대,서울특별시 성북구 돌곶이로 221-1 1 층,5.0,한식당,1,37.6189811,127.0453801
교자카야,서울특별시 성북구 동선동1가 85-83 ,"서울특별시 성북구 동소문로22길 19-8, 1층 (동선동1가)",일식,성북구,127.0181899,37.59214037,교자카야,서울특별시 성북구 동소문로22길 19-8,5.0,술집,3,37.5921563,127.0182213
오디너리커피랩,서울특별시 성북구 삼선동1가 181 1층 ,"서울특별시 성북구 삼선교로4길 15, 1층 (삼선동1가)",기타,성북구,127.0069889,37.58709038,오디너리커피랩,서울특별시 성북구 삼선동1가 삼선교로4길 15 오디너리커피랩 1층,5.0,카페,3,37.58709,127.0069891
플랜비 브런치카페,서울특별시 성북구 석관동 168-34 ,"서울특별시 성북구 화랑로 316, 1층 1호 (석관동)",기타,성북구,127.0633088,37.61401303,플랜비 브런치 카페,서울특별시 성북구 석관동 화랑로 316,5.0,브런치 식당,1,37.6140126,127.0633089
부리또인 성신여대점,서울특별시 성북구 동소문동6가 229 ,"서울특별시 성북구 아리랑로 23, 지상1층 (동소문동6가)",기타,성북구,127.0157423,37.59487113,Buritto in 성신여대점,서울특별시 성북구 아리랑로 23,5.0,멕시코 음식점,1,37.5948837,127.01585
프랭크버거 돈암점,서울특별시 성북구 동소문동7가 116 ,"서울특별시 성북구 아리랑로5길 8, 건물전체 1층 (동소문동7가)",한식,성북구,127.0148926,37.59662394,프랭크버거 돈암점,서울특별시 성북구 아리랑로5길 8,4.0,햄버거 전문점,5,37.5965836,127.0148468
배떡(장위점),서울특별시 성북구 장위동 233-252 ,"서울특별시 성북구 장위로 78, 1층 (장위동)",기타,성북구,127.0452456,37.61377958,배떡 장위점,서울특별시 성북구 장위동 장위로 78 1층,5.0,음식점,1,37.613745,127.0452427
보석집,서울특별시 성북구 보문동7가 112-1 한양빌딩 ,"서울특별시 성북구 보문로 44, 한양빌딩 1층 (보문동7가)",한식,성북구,127.0227703,37.57953624,보석집,서울특별시 성북구 보문로 44 한양빌딩 1층,4.8,술집,6,37.5794977,127.0227361
cafe051 성신여대역점,서울특별시 성북구 동소문동5가 107 ,"서울특별시 성북구 동소문로20길 28-4, 1층 (동소문동5가)",기타,성북구,127.0165736,37.59137517,카페051 성신여대역점,서울특별시 성북구 동소문로20길 28-4,4.6,카페,8,37.5913584,127.016608
크랙커피,서울특별시 성북구 보문동5가 2 ,"서울특별시 성북구 보문로23길 7, 1층 (보문동5가)",기타,성북구,127.0195512,37.58403789,크랙커피 krack coffee,서울특별시 성북구 보문로23길 7,4.8,커피숍/커피 전문점,6,37.5840375,127.0195514
주식회사 고깃집공간(F1),서울특별시 성북구 안암동5가 86-167 1층 ,"서울특별시 성북구 고려대로28길 27, 1층 (안암동5가)",한식,성북구,127.0312532,37.58531495,안암고깃집,서울특별시 성북구 안암동5가 86-153,4.3,음식점,38,37.5854362,127.0310571
주식회사 고깃집공간,서울특별시 성북구 안암동5가 86-167 2층 ,"서울특별시 성북구 고려대로28길 27, 2층 (안암동5가)",한식,성북구,127.0312532,37.58531495,안암고깃집,서울특별시 성북구 안암동5가 86-153,4.3,음식점,38,37.5854362,127.0310571
주식회사 고깃집공간(B1),서울특별시 성북구 안암동5가 86-167 지하1층 ,"서울특별시 성북구 고려대로28길 27, 지하1층 (안암동5가)",한식,성북구,127.0312532,37.58531495,안암고깃집,서울특별시 성북구 안암동5가 86-153,4.3,음식점,38,37.5854362,127.0310571
한술식당 고대 안암점,서울특별시 성북구 안암동5가 102-52 정암빌딩 2층 ,"서울특별시 성북구 고려대로24길 15, 정암빌딩 2층 (안암동5가)",한식,성북구,127.0295113,37.58557484,한술식당,서울특별시 성북구 안암동5가 102-52,4.7,한식당,34,37.5855178,127.0295028
미분당(고대안암점),서울특별시 성북구 안암동5가 86-150 1층 ,"서울특별시 성북구 고려대로28길 13, 1층 (안암동5가)",한식,성북구,127.0308029,37.58581792,미분당,서울특별시 성북구 안암동5가,4.4,음식점,13,37.5857556,127.0307694
꿀미분식,서울특별시 성북구 석관동 320-41번지 1층 ,"서울특별시 성북구 돌곶이로8길 9-2, 1층 (석관동)",분식,성북구,127.062033,37.60704146,꿀미분식,서울특별시 성북구 석관동 320-41번지 1층,3.0,간이음식점,2,37.6069957,127.0620242
청춘노가리Ⅱ,서울특별시 성북구 정릉동 647-12 ,"서울특별시 성북구 정릉로10길 3, 지층 01호 (정릉동)",한식,성북구,127.001403,37.60752502,청춘노가리,서울특별시 성북구 정릉로10길 3 1층,3.8,술집,18,37.6074915,127.0014116
코알라 키친,서울특별시 성북구 삼선동4가 320 ,"서울특별시 성북구 삼선교로23길 1, 1층 (삼선동4가)",한식,성북구,127.0146143,37.58981007,코알라키친,서울특별시 성북구 삼선동4가 1층 코알라키친,5.0,한식당,2,37.5897855,127.0146248
정릉설렁탕,서울특별시 성북구 정릉동 413-14 초원빌딩 ,"서울특별시 성북구 보국문로 16, 초원빌딩 1층 (정릉동)",한식,성북구,127.0113974,37.606017,정릉설렁탕,서울특별시 성북구 보국문로16길,3.8,설렁탕 전문점,111,37.6060654,127.0112766
정릉곤드레밥,서울특별시 성북구 정릉동 266-401 지상1층 ,서울특별시 성북구 보국문로18가길 5-13 (정릉동),한식,성북구,127.0115707,37.61064426,정릉곤드레밥,서울특별시 성북구 보국문로18가길 5-13 1층,4.2,한식당,130,37.610579,127.0114215
스시로미아점,서울특별시 성북구 길음동 20-1 현대백화점미아점 9층 ,"서울특별시 성북구 동소문로 315, 현대백화점미아점 9층 (길음동)",일식,성북구,127.0287246,37.60837445,스시로 미아점,서울특별시 성북구 동소문로 315 9층,3.8,스시/초밥집,81,37.6083223,127.0287626
더 하녹(The Hanok),서울특별시 성북구 동선동2가 60번지 ,"서울특별시 성북구 고려대로7길 84-12, 1층 (동선동2가)",한식,성북구,127.0189966,37.58927971,더하녹(THE HANOK),서울특별시 성북구 동선동 고려대로 7길 84-12,4.7,술집,3,37.58928,127.0189533
푸라닭 성신여대점,서울특별시 성북구 동선동2가 148 지상1층 ,"서울특별시 성북구 보문로30나길 35, 1층 (동선동2가)",호프/통닭,성북구,127.0202532,37.59096853,푸라닭 성신여대점,서울특별시 성북구 동선동 보문로30나길 35,4.6,치킨 전문점,18,37.5909186,127.0202348
오토(OTTO),서울특별시 성북구 돈암동 45-53 지상1층 ,"서울특별시 성북구 북악산로 855, 1층 (돈암동)",한식,성북구,127.0193438,37.59895495,오토김밥 성북점,서울특별시 성북구 북악산로 855 1층,4.4,김밥전문점,35,37.5988833,127.0193048
차이(Chai)797 현대미아점,서울특별시 성북구 길음동 20-1 현대백화점미아점 9층 ,"서울특별시 성북구 동소문로 315, 현대백화점미아점 9층 (길음동)",중국식,성북구,127.0287246,37.60837445,차이797 플러스 현대미아점,서울특별시 성북구 동소문로 315 현대백화점 9층,3.3,중국 음식점,8,37.6083313,127.0287845
밀톤,서울특별시 성북구 석관동 289-3번지 ,"서울특별시 성북구 돌곶이로18길 40, 1층 (석관동)",기타,성북구,127.060948,37.60914117,밀톤핫도그,서울특별시 성북구 돌곶이로18길 40,5.0,핫도그 판매대,3,37.6091408,127.0609481
밥이땡긴다,서울특별시 성북구 삼선동2가 211-5번지 ,"서울특별시 성북구 삼선교로16길 56, 지상1층 (삼선동2가)",한식,성북구,127.0108517,37.58587532,밥이땡긴다,서울특별시,4.0,음식점,1,37.5857121,127.0107956
지호한방삼계탕,서울특별시 성북구 종암동 30 거산프라자 지상1층 101호,"서울특별시 성북구 종암로 18, 거산프라자 1층 101호 (종암동)",한식,성북구,127.0367125,37.59218235,지호한방삼계탕 고려대점,서울특별시 성북구 하월곡동 종암로 18,3.9,한식당,51,37.5920681,127.0367338
향만옥,서울특별시 성북구 삼선동2가 14번지 지상1층 ,"서울특별시 성북구 삼선교로 33-4, 1층 (삼선동2가)",중국식,성북구,127.009612,37.58835884,향만옥,,5.0,,2,37.5884142,127.0095676
237플랫폼카페,서울특별시 성북구 정릉동 405-3번지 동우빌딩 지상1층 ,"서울특별시 성북구 보국문로11길 7, 동우빌딩 (정릉동)",기타,성북구,127.0093183,37.6083084,237 플랫폼 카페,서울특별시 성북구 보국문로11길 7 1층,4.5,카페,22,37.6082534,127.0093
샤브올데이 서울보문점,서울특별시 성북구 보문동4가 8 화성빌딩 101호,"서울특별시 성북구 보문로 94, 화성빌딩 1층 101호 (보문동4가)",한식,성북구,127.0206238,37.5837395,샤브올데이 서울보문점,서울특별시 성북구 보문로 94,2.5,샤브샤브 전문점,2,37.583588,127.0205891
심은,서울특별시 성북구 동소문동5가 15 제1층 101호 ,"서울특별시 성북구 보문로40길 11, 성신여대역솔하임 1층 101호 (동소문동5가)",기타,성북구,127.0140265,37.5918854,심은,서울특별시 성북구 보문로40길 11 1층 101호,5.0,술집,1,37.5918921,127.0139746
포옹남 하월곡,서울특별시 성북구 하월곡동 90-1688 ,"서울특별시 성북구 종암로 188, 1층 (하월곡동)","외국음식전문점(인도,태국등)",성북구,127.0314523,37.60656786,포옹남 하월곡,서울특별시 성북구 종암로 188 1층,4.5,베트남 음식점,13,37.6065675,127.0314525
"세리나(SERI,NA)",서울특별시 성북구 성북동 133-1 ,"서울특별시 성북구 성북로 69, 1층 1호 (성북동)",기타,성북구,127.0011857,37.59305179,세리나,서울특별시 성북구 성북로 69,4.0,커피숍/커피 전문점,1,37.5930514,127.0011859
봉구가래떡볶이 고대점,서울특별시 성북구 안암동5가 104-35 ,"서울특별시 성북구 고려대로26길 63, 1층 (안암동5가)",한식,성북구,127.0298516,37.58344861,봉구가래떡볶이 고대점,서울특별시 성북구 안암로 81-4,5.0,음식점,13,37.5835757,127.0299213
대성칼국수집,서울특별시 성북구 동선동1가 92-10 1층 ,"서울특별시 성북구 동소문로20가길 36, 1층 (동선동1가)",한식,성북구,127.0182417,37.5930142,대성칼국수집,서울특별시 성북구 동소문로20가길 36,4.7,한식당,3,37.5930138,127.0182419
오봉집 고려대점,서울특별시 성북구 안암동5가 15-12 ,"서울특별시 성북구 개운사길 28, 1층 (안암동5가)",한식,성북구,127.0294399,37.58758896,오봉집 고려대점,서울특별시 성북구 개운사길 28 1층,4.7,한식당,3,37.5875599,127.0294173
달떡볶이 월곡점,서울특별시 성북구 하월곡동 77-213 ,"서울특별시 성북구 오패산로 98-14, 1층 (하월곡동)",기타,성북구,127.0359239,37.61138242,달떡볶이 월곡점,서울특별시 성북구 오패산로 98-14 달떡볶이 월곡점 1층,5.0,한식당,1,37.611382,127.035924
오매떡(월곡점),서울특별시 성북구 상월곡동 57-3 ,"서울특별시 성북구 장월로1길 57, 1층 (상월곡동)",기타,성북구,127.0452386,37.60595803,오매떡 월곡점,서울특별시 성북구 장월로1길 57,5.0,떡볶이 전문점,1,37.6060532,127.0452549
비나케이크,서울특별시 성북구 보문동1가 1-12 ,"서울특별시 성북구 보문로30길 12, 1층 101호 (보문동1가)",기타,성북구,127.0184888,37.58830957,비나케이크,서울특별시 성북구 보문동1가 1-12,4.1,케이크 전문점,23,37.5882829,127.0184372
서민초밥,서울특별시 성북구 동소문동5가 50-5 ,"서울특별시 성북구 보문로40길 15, 1층 (동소문동5가)",일식,성북구,127.0143041,37.59191272,서민초밥,서울특별시 성북구 보문로40길 11-3,3.7,일본 음식점,3,37.5918387,127.0142158
푸에블로,서울특별시 성북구 보문동4가 66 ,"서울특별시 성북구 고려대로6길 80, 지상1층 (보문동4가)",기타,성북구,127.0218943,37.58231542,푸에블로,서울특별시 성북구 보문동4가 66,4.5,카페,4,37.582315,127.0218944
그때그집,서울특별시 성북구 장위동 230-206 ,"서울특별시 성북구 장위로 33, 103호,104호 (장위동)",한식,성북구,127.0404721,37.61445824,그때그집,서울특별시 성북구 번지 1층 103 장위동 230-206 104호,3.8,술집,6,37.6144115,127.040424
칸 양갈비.신미방 마라탕,서울특별시 성북구 석관동 248-24 2층 ,"서울특별시 성북구 돌곶이로 66, 2층 (석관동)",중국식,성북구,127.0585189,37.60962938,신미방 마라탕 칸 양갈비,서울특별시 성북구 석관동 248-24,5.0,중국 음식점,1,37.609629,127.0585191
우노와인,서울특별시 성북구 길음동 530-33 ,"서울특별시 성북구 삼양로 15, 1,2층 (길음동)",기타,성북구,127.0247083,37.60444985,우노와인,"서울특별시 성북구 길음동 1257-4 1,2층",5.0,와인 바,2,37.6046079,127.0247271
오르비에토,서울특별시 성북구 동선동2가 295 ,"서울특별시 성북구 보문로32길 96, 1층 (동선동2가)","외국음식전문점(인도,태국등)",성북구,127.0215049,37.59032923,오르비에토,서울특별시 성북구 보문로32길 96 1층,4.8,이탈리아 음식점,70,37.5903288,127.0215051
명동 우동집,서울특별시 성북구 보문동2가 126 ,"서울특별시 성북구 보문로 101, 1층 (보문동2가)",한식,성북구,127.019701,37.58429719,명동우동집,서울특별시 성북구 보문로 101,2.5,음식점,2,37.5842968,127.0197012
샐러드박스 안암역점,서울특별시 성북구 안암동5가 146-27 ,"서울특별시 성북구 고려대로 86, 1층 (안암동5가)",기타,성북구,127.0287227,37.58613469,샐러드 박스,서울특별시 성북구 고려대로,5.0,음식점,1,37.5861408,127.0287256
다복향마라탕 한성대점,서울특별시 성북구 삼선동1가 74 ,"서울특별시 성북구 삼선교로 26-1, 지상2층 (삼선동1가)",중국식,성북구,127.0087518,37.58781241,다복향 마라탕,서울특별시 성북구 삼선동1가 74,5.0,중국 음식점,4,37.587812,127.008752
프로젝트 파이,서울특별시 성북구 성북동 63-3 ,"서울특별시 성북구 성북로 82, 1층 (성북동)",기타,성북구,126.9998035,37.59344379,프로젝트파이,서울특별시 성북구 성북로 82,5.0,카페,3,37.5934434,126.9998037
두리양대창,서울특별시 동대문구 장안동 361-4,"서울특별시 동대문구 장한로 58, 1층 (장안동)",한식,동대문구,127.0681134,37.56611916,두리양대창,서울특별시 동대문구 장한로 58 (장안동),4.3,한식당,64,37.5660365,127.067924
이어럽,서울특별시 성북구 정릉동 685-89 ,"서울특별시 성북구 솔샘로4길 27, 지상1층 (정릉동)",기타,성북구,127.0063076,37.60874488,이어럽,서울특별시 성북구 정릉동 685-89 좌에서 2번째 상가,5.0,카페,1,37.6086845,127.0062406
돈킴명인감자탕,서울특별시 성북구 하월곡동 20-4 ,"서울특별시 성북구 장월로1길 106, 1층 (하월곡동)",한식,성북구,127.0430952,37.60471849,돈킴명인감자탕,서울특별시 성북구 하월곡동 20-4,5.0,한식당,3,37.6047181,127.0430953
쭈삼이,서울특별시 성북구 장위동 214-84 1층 ,"서울특별시 성북구 돌곶이로 193, 1층 (장위동)",한식,성북구,127.0480015,37.61742253,쭈삼이,서울특별시 성북구 장위동 214-84,1.0,음식점,1,37.6174218,127.0480261
삼겹살중독,서울특별시 성북구 하월곡동 76-1 ,"서울특별시 성북구 오패산로 79, 1층 (하월곡동)",식육(숯불구이),성북구,127.035723,37.6091055,삼겹살중독,서울특별시 성북구 하월곡동 번지 1층 76-1,5.0,음식점,3,37.6090515,127.0357175
승원반점,서울특별시 성북구 석관동 124-34 ,"서울특별시 성북구 한천로 572, 1층 (석관동)",중국식,성북구,127.0630211,37.61085646,승원반점,석관동 124-34번지 성북구 서울특별시 KR,3.5,음식점,58,37.6108434,127.0629783
하늘꿈터,서울특별시 성북구 장위동 219-226 ,"서울특별시 성북구 장위로15길 73, 지상1층 (장위동)",기타,성북구,127.0439152,37.61685587,하늘꿈터 카페,서울특별시 성북구 장위로15길 73,4.7,커피숍/커피 전문점,3,37.6168555,127.0439154
주식회사 한가람본점,서울특별시 중구 북창동 93-35,서울특별시 중구 남대문로5길 25 (북창동),한식,중구,126.9789285,37.5625151,한가람,서울특별시 중구 남대문로5길 25,4.5,한정식집,961,37.5625141,126.9789026
